image,method,available,payload_bits,auxiliary_bits,net_payload_bits,changed_pixels,drd,psnr_db,reversible,message_exact,parameter,runtime_seconds,error
9503.pgm,Dong-adaptive-conservative,False,512,0,0,0,,,False,False,,32.68755749997217,l=1: Insufficient Dong excluding-mode capacity; l=2: Insufficient Dong excluding-mode capacity; l=3: Insufficient Dong excluding-mode capacity; l=4: Insufficient Dong excluding-mode capacity; l=5: Insufficient Dong excluding-mode capacity; l=6: Insufficient Dong excluding-mode capacity; l=7: Insufficient Dong excluding-mode capacity; l=8: Insufficient Dong excluding-mode capacity; l=9: Insufficient Dong excluding-mode capacity; l=10: Insufficient Dong excluding-mode capacity
9523.pgm,ABM-enumerative,True,512,200,312,255,0.3537216860695419,30.11999741517706,True,True,,2.220926499925554,
9523.pgm,PPOCP-conservative,True,512,4680,-4168,253,0.2452813396832345,30.154194007758438,True,True,,0.08656960004009306,
9523.pgm,Huynh-Nguyen-T5,True,512,3352,-2840,234,0.33194153281789085,30.493240645415188,True,True,,1.5075152999488637,
9523.pgm,Dong-adaptive-conservative,True,512,296,216,266,0.39186875728697973,29.936582853205948,True,True,l=1,47.67512559995521,
9776.pgm,ABM-enumerative,True,512,176,336,240,0.11446253154422169,30.383286802400555,True,True,,2.3570094999158755,
9776.pgm,PPOCP-conservative,True,512,5568,-5056,252,0.07156321420515216,30.171393811701176,True,True,,0.10765979997813702,
9776.pgm,Huynh-Nguyen-T5,True,512,1104,-592,301,0.15013721625918472,29.399734263578182,True,True,,1.513446499942802,
9776.pgm,Dong-adaptive-conservative,True,512,472,40,82535,45.954926420100215,5.0190176632936385,True,True,l=5,20.781355799990706,
9904.pgm,ABM-enumerative,True,512,144,368,259,0.226857610851242,30.0524015787041,True,True,,2.031027099932544,
9904.pgm,PPOCP-conservative,True,512,5080,-4568,262,0.13449330284573346,30.00238630631916,True,True,,0.08646360004786402,
9904.pgm,Huynh-Nguyen-T5,True,512,1848,-1336,242,0.17843891926509942,30.347245559712302,True,True,,1.250612299889326,
9904.pgm,Dong-adaptive-conservative,True,512,272,240,259,0.23805638573477103,30.0524015787041,True,True,l=1,4.201690900023095,
9909.pgm,ABM-enumerative,False,512,0,0,0,,,False,False,,1.099318099906668,capacity below target
9909.pgm,PPOCP-conservative,True,512,264,248,245,3.149956887709185,30.293738375871293,True,True,,0.11170979996677488,
9909.pgm,Huynh-Nguyen-T5,False,512,0,0,0,,,False,False,,0.7581356998998672,capacity below target
9909.pgm,Dong-adaptive-conservative,False,512,0,0,0,,,False,False,,30.817546700011007,l=1: Insufficient Dong excluding-mode capacity; l=2: Insufficient Dong excluding-mode capacity; l=3: Insufficient Dong excluding-mode capacity; l=4: Insufficient Dong excluding-mode capacity; l=5: Insufficient Dong excluding-mode capacity; l=6: Insufficient Dong excluding-mode capacity; l=7: Insufficient Dong excluding-mode capacity; l=8: Insufficient Dong excluding-mode capacity; l=9: Insufficient Dong excluding-mode capacity; l=10: Insufficient Dong excluding-mode capacity
9946.pgm,ABM-enumerative,False,512,0,0,0,,,False,False,,1.0768126000184566,capacity below target
9946.pgm,PPOCP-conservative,True,512,4744,-4232,262,0.46221477112488357,30.00238630631916,True,True,,0.08802260004449636,
9946.pgm,Huynh-Nguyen-T5,False,512,0,0,0,,,False,False,,0.5668941999319941,capacity below target
9946.pgm,Dong-adaptive-conservative,True,512,464,48,351,0.982246984435026,28.732328054858375,True,True,l=5,30.47266840003431,
